ID,Username,Rating,cleaned_text,pos_tags,entities,sentiment_score,sentiment_label
R2VWGNBH1144QA,lingarao,4,good home workout effectiveness,"['ADJ', 'NOUN', 'NOUN', 'NOUN']",[],0.4404,Positive
R12VDB80M2OHLX,Trendz_M_A,4,quality good enough weight management good dumbells plastic used tough,"['NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADJ']",[],0.6486,Positive
R5SC6GVCB9RSX,mala.k,4,good u buy better product,"['ADJ', 'PRON', 'VERB', 'ADJ', 'NOUN']",[],0.7003,Positive
R3PYK73DDWSBNX,Sureshmothukoori,4,good worthy product range,"['ADJ', 'ADJ', 'NOUN', 'NOUN']",[],0.7003,Positive
R3OHS4LGD10KIV,Best bat,4,best product price,"['ADJ', 'NOUN', 'NOUN']",[],0.6369,Positive
R2E2B6HLP27ID7,Allan,4,one dumbell weight accurate plastic quality flimsy must used delicately finishing could better mould finishing sharp edge cut skin overall,"['NUM', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'AUX', 'VERB', 'ADV', 'VERB', 'AUX', 'ADV', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADV']","[('one', 'CARDINAL')]",0.4215,Positive
R16ITOZBEB41UH,Tangu,4,strong enough,"['ADJ', 'ADV']",[],0.5106,Positive
R219D6GUUNJVO5,Raju P Abraham,4,good quality item prefer little handle length ok,"['ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ']",[],0.5908,Positive
ROF0A6JA3S69W,Kindle Customer,4,little bigger size expected kg otherwise value money,"['ADV', 'ADJ', 'NOUN', 'VERB', 'PROPN', 'ADV', 'VERB', 'NOUN']",[],0.34,Positive
RKJARIJTZDMPI,Nithya ponshankar,4,weight correct colour look,"['NOUN', 'ADJ', 'NOUN', 'NOUN']",[],0.0,Neutral
R2VWGNBH1144QA,lingarao,4,good home workout effectiveness,"['ADJ', 'NOUN', 'NOUN', 'NOUN']",[],0.4404,Positive
R12VDB80M2OHLX,Trendz_M_A,4,quality good enough weight management good dumbells plastic used tough,"['NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADJ']",[],0.6486,Positive
R5SC6GVCB9RSX,mala.k,4,good u buy better product,"['ADJ', 'PRON', 'VERB', 'ADJ', 'NOUN']",[],0.7003,Positive
R3PYK73DDWSBNX,Sureshmothukoori,4,good worthy product range,"['ADJ', 'ADJ', 'NOUN', 'NOUN']",[],0.7003,Positive
R3OHS4LGD10KIV,Best bat,4,best product price,"['ADJ', 'NOUN', 'NOUN']",[],0.6369,Positive
R2E2B6HLP27ID7,Allan,4,one dumbell weight accurate plastic quality flimsy must used delicately finishing could better mould finishing sharp edge cut skin overall,"['NUM', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'AUX', 'VERB', 'ADV', 'VERB', 'AUX', 'ADV', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADV']","[('one', 'CARDINAL')]",0.4215,Positive
R16ITOZBEB41UH,Tangu,4,strong enough,"['ADJ', 'ADV']",[],0.5106,Positive
R219D6GUUNJVO5,Raju P Abraham,4,good quality item prefer little handle length ok,"['ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ']",[],0.5908,Positive
RY88NCICXND29,prasad,4,liked,['VERB'],[],0.4215,Positive
R1882GM7UGIT47,Yash kher,5,good product,"['ADJ', 'NOUN']",[],0.4404,Positive
RAXOA7CKBYG7W,Amal Vijayan,5,far better thought thankyou thankyou delaying th delivery missing second product bought together,"['ADV', 'ADV', 'VERB', 'ADJ', 'VERB', 'VERB', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'ADV']","[('second', 'ORDINAL')]",0.1779,Positive
RQ19CFUC8EX0X,Bharti Agrawal,5,good quality dumbbell,"['ADJ', 'NOUN', 'NOUN']",[],0.2732,Positive
R1QBULASKMDNX8,Mohit Yadav,5,perfect,['ADJ'],[],0.5719,Positive
R2I6CWE96YYYJ0,Renu B.,4,oval good product kg dumbals kg see image captured,"['NOUN', 'ADJ', 'NOUN', 'PROPN', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'VERB']",[],0.4404,Positive
RDIJQQU3HWV89,Vasuki Kannan,5,super,['X'],[],0.5994,Positive
R61ES5IL197Y4,Designs are totaly changed. 😥. Not happy at all.,4,good,['ADJ'],[],0.4404,Positive
R2PJJ2UXZEE36Q,Ritesh Velaga,4,think dumbbell filled concrete would explain low price noticeable rattling sound use yoga said hard complain expect great grip entire outer body plastic,"['VERB', 'NOUN', 'VERB', 'NOUN', 'AUX', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN']",[],-0.1779,Negative
R36Q7XE0BCS5TQ,Deivarani mary.j,4,good product,"['ADJ', 'NOUN']",[],0.4404,Positive
R1W746M7IVGAIV,Placeholder,4,good,['ADJ'],[],0.4404,Positive
RR4YPJ66T0W8A,kandasamy,4,plastic one,"['NOUN', 'NUM']","[('one', 'CARDINAL')]",0.0,Neutral
R16FJT2W0BLA88,Karan,4,good quality,"['ADJ', 'NOUN']",[],0.4404,Positive
RMUE2C6R98XA1,Sk A Alam,4,home use product,"['NOUN', 'NOUN', 'NOUN']",[],0.0,Neutral
R3W1QJKF0JWGMC,Sumit s.,4,nice dumbbell shown image,"['ADJ', 'NOUN', 'VERB', 'NOUN']",[],0.25,Positive
R30IOBBKH192LX,Raziya sultana,4,helpful,['ADJ'],[],0.4215,Positive
R1N16AJZBS672M,Shiwani Prakash,4,good looking colour finishing also good packaging also good taken dilivery charge extra,"['ADJ', 'VERB', 'NOUN', 'VERB', 'ADV', 'ADJ', 'NOUN', 'ADV', 'ADJ', 'VERB', 'NOUN', 'VERB', 'ADJ']",[],0.8271,Positive
R3JO016YKP2FMZ,Samadhan lohar,4,best option beginning little bigger shown image,"['ADJ', 'NOUN', 'VERB', 'ADV', 'ADJ', 'VERB', 'NOUN']",[],0.6369,Positive
R1V73QHCUFSO3G,Rama,4,good item,"['ADJ', 'NOUN']",[],0.4404,Positive
R36Q7XE0BCS5TQ,Deivarani mary.j,4,good product,"['ADJ', 'NOUN']",[],0.4404,Positive
R1W746M7IVGAIV,Placeholder,4,good,['ADJ'],[],0.4404,Positive
RR4YPJ66T0W8A,kandasamy,4,plastic one,"['NOUN', 'NUM']","[('one', 'CARDINAL')]",0.0,Neutral
R16FJT2W0BLA88,Karan,4,good quality,"['ADJ', 'NOUN']",[],0.4404,Positive
RMUE2C6R98XA1,Sk A Alam,4,home use product,"['NOUN', 'NOUN', 'NOUN']",[],0.0,Neutral
R3W1QJKF0JWGMC,Sumit s.,4,nice dumbbell shown image,"['ADJ', 'NOUN', 'VERB', 'NOUN']",[],0.25,Positive
R30IOBBKH192LX,Raziya sultana,4,helpful,['ADJ'],[],0.4215,Positive
R1N16AJZBS672M,Shiwani Prakash,4,good looking colour finishing also good packaging also good taken dilivery charge extra,"['ADJ', 'VERB', 'NOUN', 'VERB', 'ADV', 'ADJ', 'NOUN', 'ADV', 'ADJ', 'VERB', 'NOUN', 'VERB', 'ADJ']",[],0.8271,Positive
R3JO016YKP2FMZ,Samadhan lohar,4,best option beginning little bigger shown image,"['ADJ', 'NOUN', 'VERB', 'ADV', 'ADJ', 'VERB', 'NOUN']",[],0.6369,Positive
R1V73QHCUFSO3G,Rama,4,good item,"['ADJ', 'NOUN']",[],0.4404,Positive
R1F4FI24OZ6FAD,Wonder11,4,sand filled plastic job good,"['NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN']",[],0.4404,Positive
R1IV1V639O0KQD,karam,4,good product,"['ADJ', 'NOUN']",[],0.4404,Positive
RQTQKPLRE2WR3,Amazxy,4,product seems sturdy need use sometime write full review bar handle good friction holding,"['NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB']",[],0.4404,Positive
R168Y340TG0AUX,Manmeet kaur,4,good,['ADJ'],[],0.4404,Positive
R23AXQDOMFHE1Q,Shivangi Sharma,4,good beginner ordered kg total kg light intermediate level strength trainer really scared cap open happen packaging good rest product nice light thought kg per hand average weight light gon na replace,"['ADJ', 'NOUN', 'VERB', 'PROPN', 'ADJ', 'PROPN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PART', 'VERB']",[],0.8958,Positive
R1W0EMAC3LAG2W,Raksham Keshri,3,outer layer made plastic inside sand filled safety good individual home workout use beginner grip ok weight accurate kg weight total kg weight quality sturdy use care look good fit beginner home workout,"['ADJ', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'PROPN', 'NOUN']",[],0.9382,Positive
R1SFKBH0O6IDV7,Aniket Purohit,3,using month think buy perfect hexagonal shape rotate put surface grip area also made plastic feel good metal,"['VERB', 'NOUN', 'VERB', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'VERB', 'NOUN', 'VERB', 'ADJ', 'NOUN']",[],0.765,Positive
R28FJTQZ0J9NKC,lalit,3,build quality satisfying value money good beginner,"['VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN']",[],0.8074,Positive
R101ZJHASEMR8T,Dhiren Dedhia,3,one dumbell gm another gram unequal weight sand like sound felt using price ok,"['NUM', 'VERB', 'PROPN', 'DET', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN']","[('one', 'CARDINAL'), ('gm', 'ORG')]",0.3182,Positive
RZJBIA8YN838I,Nishan Ebenezer,4,ok nice feel like kg low weight gripping good ok,"['INTJ', 'ADJ', 'VERB', 'ADP', 'PROPN', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'INTJ']","[('kg', 'PERSON')]",0.8591,Positive
RDW05V797QQE7,BARON,5,excellent product affordable price go,"['ADJ', 'NOUN', 'ADJ', 'NOUN', 'VERB']",[],0.5719,Positive
R2V45HYX6HIIX8,Nice bat .. but grip is too thin ... Have to tie a new grip 🫤head is little disbalanced maybe delivery packaging... Tooo poor packaging by Amazon... But hopefully my product is not damaged .. now waiting for playing experience,4,product good best beginner quality good price point recommended packaging also good,"['NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADV', 'ADJ']",[],0.9287,Positive
R1OJBS99OWJ67P,Saumyadeep Ghosh,5,weight accurate finishing good colour exact display grip good use,"['NOUN', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0.7003,Positive
R352KBOAIS3LD5,Reshma,3,average quality ok price,"['ADJ', 'NOUN', 'ADJ', 'NOUN']",[],0.296,Positive
RUEEDJFGI2JAS,Atul Chaudhary,4,cheap worknot fragilecame good conditiongo,"['ADJ', 'DET', 'PROPN', 'ADJ', 'NOUN']",[],0.4404,Positive
R2ED94I0JGZ6BO,aneeshantony,5,sharp expected date delivery happy product thank much amazon,"['ADJ', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN']",[],0.7845,Positive
R1UTG85IVQUQ6C,Shruti Pandey,5,good daily use,"['ADJ', 'ADJ', 'NOUN']","[('daily', 'DATE')]",0.4404,Positive
R3TQ1605QL9FHC,Kapil mishra,3,writing review using month first two three week great accurate size three week started noticing sand sound using go increasing result much good build quality noticed crack one dumbell one month gon na cover tape sand filled start coming kindda slippery use properly hurry cuz keep safe injury losing balance black color abd effective workout build quality improved atleast last month see condition month sure would last month,"['VERB', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NUM', 'NUM', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NUM', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN', 'VERB', 'VERB', 'VERB', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NUM', 'NOUN', 'NUM', 'NOUN', 'VERB', 'PART', 'VERB', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'VERB', 'ADP', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'AUX', 'VERB', 'NOUN']","[('month first two three week', 'DATE'), ('three week', 'DATE'), ('one', 'CARDINAL'), ('one month', 'DATE'), ('last month', 'DATE'), ('condition month', 'DATE'), ('last month', 'DATE')]",0.9186,Positive
R3JY7F39M94IBO,Riya,4,cute amazing product make exercise grab flex muscle,"['ADJ', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADJ', 'NOUN']",[],0.7783,Positive
R1F4FI24OZ6FAD,Wonder11,4,sand filled plastic job good,"['NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN']",[],0.4404,Positive
R1IV1V639O0KQD,karam,4,good product,"['ADJ', 'NOUN']",[],0.4404,Positive
RQTQKPLRE2WR3,Amazxy,4,product seems sturdy need use sometime write full review bar handle good friction holding,"['NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB']",[],0.4404,Positive
R168Y340TG0AUX,Manmeet kaur,4,good,['ADJ'],[],0.4404,Positive
R23AXQDOMFHE1Q,Shivangi Sharma,4,good beginner ordered kg total kg light intermediate level strength trainer really scared cap open happen packaging good rest product nice light thought kg per hand average weight light gon na replace,"['ADJ', 'NOUN', 'VERB', 'PROPN', 'ADJ', 'PROPN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PART', 'VERB']",[],0.8958,Positive
R1W0EMAC3LAG2W,Raksham Keshri,3,outer layer made plastic inside sand filled safety good individual home workout use beginner grip ok weight accurate kg weight total kg weight quality sturdy use care look good fit beginner home workout,"['ADJ', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'PROPN', 'NOUN']",[],0.9382,Positive
R1SFKBH0O6IDV7,Aniket Purohit,3,using month think buy perfect hexagonal shape rotate put surface grip area also made plastic feel good metal,"['VERB', 'NOUN', 'VERB', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'VERB', 'NOUN', 'VERB', 'ADJ', 'NOUN']",[],0.765,Positive
R28FJTQZ0J9NKC,lalit,3,build quality satisfying value money good beginner,"['VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN']",[],0.8074,Positive
R101ZJHASEMR8T,Dhiren Dedhia,3,one dumbell gm another gram unequal weight sand like sound felt using price ok,"['NUM', 'VERB', 'PROPN', 'DET', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN']","[('one', 'CARDINAL'), ('gm', 'ORG')]",0.3182,Positive
RZJBIA8YN838I,Nishan Ebenezer,4,ok nice feel like kg low weight gripping good ok,"['INTJ', 'ADJ', 'VERB', 'ADP', 'PROPN', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'INTJ']","[('kg', 'PERSON')]",0.8591,Positive
ROF0A6JA3S69W,Kindle Customer,4,little bigger size expected kg otherwise value money,"['ADV', 'ADJ', 'NOUN', 'VERB', 'PROPN', 'ADV', 'VERB', 'NOUN']",[],0.34,Positive
RKJARIJTZDMPI,Nithya ponshankar,4,weight correct colour look,"['NOUN', 'ADJ', 'NOUN', 'NOUN']",[],0.0,Neutral
R2VWGNBH1144QA,lingarao,4,good home workout effectiveness,"['ADJ', 'NOUN', 'NOUN', 'NOUN']",[],0.4404,Positive
R12VDB80M2OHLX,Trendz_M_A,4,quality good enough weight management good dumbells plastic used tough,"['NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADJ']",[],0.6486,Positive
R5SC6GVCB9RSX,mala.k,4,good u buy better product,"['ADJ', 'PRON', 'VERB', 'ADJ', 'NOUN']",[],0.7003,Positive
R3PYK73DDWSBNX,Sureshmothukoori,4,good worthy product range,"['ADJ', 'ADJ', 'NOUN', 'NOUN']",[],0.7003,Positive
R3OHS4LGD10KIV,Best bat,4,best product price,"['ADJ', 'NOUN', 'NOUN']",[],0.6369,Positive
R2E2B6HLP27ID7,Allan,4,one dumbell weight accurate plastic quality flimsy must used delicately finishing could better mould finishing sharp edge cut skin overall,"['NUM', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'AUX', 'VERB', 'ADV', 'VERB', 'AUX', 'ADV', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADV']","[('one', 'CARDINAL')]",0.4215,Positive
R16ITOZBEB41UH,Tangu,4,strong enough,"['ADJ', 'ADV']",[],0.5106,Positive
R219D6GUUNJVO5,Raju P Abraham,4,good quality item prefer little handle length ok,"['ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ']",[],0.5908,Positive
R2O776MJADI35H,Sameer Shahi,4,right everything feel good dumbell build colour grip feel nice work well month come rate till,"['INTJ', 'PRON', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADV', 'NOUN', 'VERB', 'NOUN', 'SCONJ']","[('month', 'DATE')]",0.7783,Positive
R2JADCK5OJY8NE,Bharat chouhan,3,one dumbbell filled properly gap inside pick sound inside,"['NUM', 'NOUN', 'VERB', 'ADV', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP']","[('one', 'CARDINAL')]",-0.2023,Negative
R2QPMYMPEE7DSY,priya madhuri kindo,4,begginers friendly,"['VERB', 'ADJ']",[],0.4939,Positive
R1TFCS3OPIPFNU,Ankit M.,4,ok ok quality fine temporary use,"['INTJ', 'INTJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN']",[],0.6369,Positive
R2PMPZ0AV8AFQR,Jothi,4,good,['ADJ'],[],0.4404,Positive
R60EYISFTDKA8,Aish,4,slight small crack one dumbbell otherwise really good,"['ADJ', 'ADJ', 'NOUN', 'NUM', 'NOUN', 'ADV', 'ADV', 'ADJ']","[('one', 'CARDINAL')]",0.3384,Positive
RNR7MLGXJO9DH,Gopal raj,4,good product,"['ADJ', 'NOUN']",[],0.4404,Positive
RELM84HHXVTAD,E M,4,good home workout beginner,"['ADJ', 'PROPN', 'NOUN', 'NOUN']",[],0.4404,Positive
RV122GHUTX8IO,Amrita Singh,3,feel like dumbell boxed inside plastic casing end good home gym worth spent,"['VERB', 'ADP', 'VERB', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB']",[],0.743,Positive
RMV7A2MAVRLAJ,Kajal R,3,recieved early expected heavy kg light weight,"['VERB', 'ADV', 'VERB', 'ADJ', 'PROPN', 'ADJ', 'NOUN']",[],0.0,Neutral
R2O776MJADI35H,Sameer Shahi,4,right everything feel good dumbell build colour grip feel nice work well month come rate till,"['INTJ', 'PRON', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADV', 'NOUN', 'VERB', 'NOUN', 'SCONJ']","[('month', 'DATE')]",0.7783,Positive
R2JADCK5OJY8NE,Bharat chouhan,3,one dumbbell filled properly gap inside pick sound inside,"['NUM', 'NOUN', 'VERB', 'ADV', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP']","[('one', 'CARDINAL')]",-0.2023,Negative
R2QPMYMPEE7DSY,priya madhuri kindo,4,begginers friendly,"['VERB', 'ADJ']",[],0.4939,Positive
R1TFCS3OPIPFNU,Ankit M.,4,ok ok quality fine temporary use,"['INTJ', 'INTJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN']",[],0.6369,Positive
R2PMPZ0AV8AFQR,Jothi,4,good,['ADJ'],[],0.4404,Positive
R60EYISFTDKA8,Aish,4,slight small crack one dumbbell otherwise really good,"['ADJ', 'ADJ', 'NOUN', 'NUM', 'NOUN', 'ADV', 'ADV', 'ADJ']","[('one', 'CARDINAL')]",0.3384,Positive
RNR7MLGXJO9DH,Gopal raj,4,good product,"['ADJ', 'NOUN']",[],0.4404,Positive
RELM84HHXVTAD,E M,4,good home workout beginner,"['ADJ', 'PROPN', 'NOUN', 'NOUN']",[],0.4404,Positive
RV122GHUTX8IO,Amrita Singh,3,feel like dumbell boxed inside plastic casing end good home gym worth spent,"['VERB', 'ADP', 'VERB', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB']",[],0.743,Positive
RMV7A2MAVRLAJ,Kajal R,3,recieved early expected heavy kg light weight,"['VERB', 'ADV', 'VERB', 'ADJ', 'PROPN', 'ADJ', 'NOUN']",[],0.0,Neutral
R36Q7XE0BCS5TQ,Deivarani mary.j,4,good product,"['ADJ', 'NOUN']",[],0.4404,Positive
R1W746M7IVGAIV,Placeholder,4,good,['ADJ'],[],0.4404,Positive
RR4YPJ66T0W8A,kandasamy,4,plastic one,"['NOUN', 'NUM']","[('one', 'CARDINAL')]",0.0,Neutral
R16FJT2W0BLA88,Karan,4,good quality,"['ADJ', 'NOUN']",[],0.4404,Positive
RMUE2C6R98XA1,Sk A Alam,4,home use product,"['NOUN', 'NOUN', 'NOUN']",[],0.0,Neutral
R3W1QJKF0JWGMC,Sumit s.,4,nice dumbbell shown image,"['ADJ', 'NOUN', 'VERB', 'NOUN']",[],0.25,Positive
R30IOBBKH192LX,Raziya sultana,4,helpful,['ADJ'],[],0.4215,Positive
R1N16AJZBS672M,Shiwani Prakash,4,good looking colour finishing also good packaging also good taken dilivery charge extra,"['ADJ', 'VERB', 'NOUN', 'VERB', 'ADV', 'ADJ', 'NOUN', 'ADV', 'ADJ', 'VERB', 'NOUN', 'VERB', 'ADJ']",[],0.8271,Positive
R3JO016YKP2FMZ,Samadhan lohar,4,best option beginning little bigger shown image,"['ADJ', 'NOUN', 'VERB', 'ADV', 'ADJ', 'VERB', 'NOUN']",[],0.6369,Positive
R1V73QHCUFSO3G,Rama,4,good item,"['ADJ', 'NOUN']",[],0.4404,Positive
R295WZYHAE48OI,Pratistha Singh,4,beginner friendly,"['NOUN', 'ADJ']",[],0.4939,Positive
R3V3GHNE4AQZ79,Rathanesh,4,good,['ADJ'],[],0.4404,Positive
R2B4A1QJT61I4I,Kajal,3,quality amazing easy grip talk weight le kg actually gm le actua weighteach dumblebut according money product good compair othersultimately greatfilling sandthis something make disappoint,"['NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'INTJ', 'PROPN', 'ADV', 'PROPN', 'X', 'PROPN', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'VERB', 'NOUN', 'PRON', 'VERB', 'NOUN']","[('kg', 'PERSON'), ('gm', 'ORG')]",0.7845,Positive
RWVIABYKTI94P,Rita,4,dumbbell good one thing dumbbell equal weight way quality good grip dumbbell hood,"['VERB', 'ADJ', 'NUM', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN']",[],0.34,Positive
R3GO1H8PFOCQYY,Haritha maddali,4,bought long agomaterial goodi recommend,"['VERB', 'ADJ', 'ADJ', 'NOUN', 'VERB']",[],0.3612,Positive
R2LVJMW623OA41,Antony,4,good one,"['ADJ', 'NUM']",[],0.4404,Positive
RTZI2MNUCCH6Q,Anil Singh,4,good,['ADJ'],[],0.4404,Positive
R3BJDONM07CW6C,Nithin Thomas,5,yeah baby kg everything job tf care aesthetic result matter,"['INTJ', 'NOUN', 'VERB', 'PRON', 'NOUN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'NOUN']",[],0.6705,Positive
R1X53L3CT4ND52,Salim Nadaf,4,nice product coating also good,"['ADJ', 'NOUN', 'VERB', 'ADV', 'ADJ']",[],0.6908,Positive
ROCW1KI4TW7S7,Akash,3,product good iam highly recomended buy least kg kg feel feel like half kg rahata hai kg,"['NOUN', 'ADJ', 'PROPN', 'ADV', 'VERB', 'NOUN', 'ADJ', 'PROPN', 'PROPN', 'VERB', 'VERB', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","[('half kg', 'QUANTITY'), ('hai kg', 'PERSON')]",0.6597,Positive
R295WZYHAE48OI,Pratistha Singh,4,beginner friendly,"['NOUN', 'ADJ']",[],0.4939,Positive
R3V3GHNE4AQZ79,Rathanesh,4,good,['ADJ'],[],0.4404,Positive
R2B4A1QJT61I4I,Kajal,3,quality amazing easy grip talk weight le kg actually gm le actua weighteach dumblebut according money product good compair othersultimately greatfilling sandthis something make disappoint,"['NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'INTJ', 'PROPN', 'ADV', 'PROPN', 'X', 'PROPN', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'VERB', 'NOUN', 'PRON', 'VERB', 'NOUN']","[('kg', 'PERSON'), ('gm', 'ORG')]",0.7845,Positive
RWVIABYKTI94P,Rita,4,dumbbell good one thing dumbbell equal weight way quality good grip dumbbell hood,"['VERB', 'ADJ', 'NUM', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN']",[],0.34,Positive
R3GO1H8PFOCQYY,Haritha maddali,4,bought long agomaterial goodi recommend,"['VERB', 'ADJ', 'ADJ', 'NOUN', 'VERB']",[],0.3612,Positive
R2LVJMW623OA41,Antony,4,good one,"['ADJ', 'NUM']",[],0.4404,Positive
